LineId,Time,EventId,Level,EventTemplate,Content,Component,Date,Node,LogSource
1932,20:11:11,E35,INFO,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 27, init = 14, finish = 0",python.PythonRunner,17/06/09,,Spark
1933,20:11:11,E9,INFO,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 15.0 in stage 29.0 (TID 1335). 2171 bytes result sent to driver,executor.Executor,17/06/09,,Spark
1934,20:11:11,E9,INFO,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 16.0 in stage 29.0 (TID 1336). 2171 bytes result sent to driver,executor.Executor,17/06/09,,Spark
1935,20:11:11,E9,INFO,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 18.0 in stage 29.0 (TID 1338). 2128 bytes result sent to driver,executor.Executor,17/06/09,,Spark
1936,20:11:11,E35,INFO,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 15, init = 25, finish = 1",python.PythonRunner,17/06/09,,Spark
1937,20:11:11,E9,INFO,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 17.0 in stage 29.0 (TID 1337). 2128 bytes result sent to driver,executor.Executor,17/06/09,,Spark
1938,20:11:11,E11,INFO,Got assigned task <*>,Got assigned task 1340,executor.CoarseGrainedExecutorBackend,17/06/09,,Spark
1939,20:11:11,E24,INFO,Running task <*> in stage <*> (TID <*>),Running task 20.0 in stage 29.0 (TID 1340),executor.Executor,17/06/09,,Spark
1940,20:11:11,E11,INFO,Got assigned task <*>,Got assigned task 1341,executor.CoarseGrainedExecutorBackend,17/06/09,,Spark
1941,20:11:11,E24,INFO,Running task <*> in stage <*> (TID <*>),Running task 21.0 in stage 29.0 (TID 1341),executor.Executor,17/06/09,,Spark
1942,20:11:11,E9,INFO,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 19.0 in stage 29.0 (TID 1339). 2128 bytes result sent to driver,executor.Executor,17/06/09,,Spark
1943,20:11:11,E11,INFO,Got assigned task <*>,Got assigned task 1342,executor.CoarseGrainedExecutorBackend,17/06/09,,Spark
1944,20:11:11,E24,INFO,Running task <*> in stage <*> (TID <*>),Running task 22.0 in stage 29.0 (TID 1342),executor.Executor,17/06/09,,Spark
1945,20:11:11,E11,INFO,Got assigned task <*>,Got assigned task 1343,executor.CoarseGrainedExecutorBackend,17/06/09,,Spark
1946,20:11:11,E24,INFO,Running task <*> in stage <*> (TID <*>),Running task 23.0 in stage 29.0 (TID 1343),executor.Executor,17/06/09,,Spark
1947,20:11:11,E11,INFO,Got assigned task <*>,Got assigned task 1344,executor.CoarseGrainedExecutorBackend,17/06/09,,Spark
1948,20:11:11,E10,INFO,Found block rdd_<*> locally,Found block rdd_42_21 locally,storage.BlockManager,17/06/09,,Spark
1949,20:11:11,E24,INFO,Running task <*> in stage <*> (TID <*>),Running task 24.0 in stage 29.0 (TID 1344),executor.Executor,17/06/09,,Spark
1950,20:11:11,E10,INFO,Found block rdd_<*> locally,Found block rdd_42_20 locally,storage.BlockManager,17/06/09,,Spark
1951,20:11:11,E10,INFO,Found block rdd_<*> locally,Found block rdd_42_22 locally,storage.BlockManager,17/06/09,,Spark
1952,20:11:11,E10,INFO,Found block rdd_<*> locally,Found block rdd_42_23 locally,storage.BlockManager,17/06/09,,Spark
1953,20:11:11,E10,INFO,Found block rdd_<*> locally,Found block rdd_42_24 locally,storage.BlockManager,17/06/09,,Spark
1954,20:11:11,E35,INFO,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 16, init = 22, finish = 1",python.PythonRunner,17/06/09,,Spark
1955,20:11:11,E35,INFO,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 18, init = 22, finish = 1",python.PythonRunner,17/06/09,,Spark
1956,20:11:11,E35,INFO,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 20, init = 21, finish = 1",python.PythonRunner,17/06/09,,Spark
1957,20:11:11,E9,INFO,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 21.0 in stage 29.0 (TID 1341). 2128 bytes result sent to driver,executor.Executor,17/06/09,,Spark
1958,20:11:11,E35,INFO,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 43, boot = 15, init = 27, finish = 1",python.PythonRunner,17/06/09,,Spark
1959,20:11:11,E9,INFO,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 22.0 in stage 29.0 (TID 1342). 2171 bytes result sent to driver,executor.Executor,17/06/09,,Spark
1960,20:11:11,E9,INFO,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 23.0 in stage 29.0 (TID 1343). 2171 bytes result sent to driver,executor.Executor,17/06/09,,Spark
1961,20:11:11,E35,INFO,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 15, init = 25, finish = 1",python.PythonRunner,17/06/09,,Spark
1962,20:11:11,E11,INFO,Got assigned task <*>,Got assigned task 1345,executor.CoarseGrainedExecutorBackend,17/06/09,,Spark
1963,20:11:11,E24,INFO,Running task <*> in stage <*> (TID <*>),Running task 25.0 in stage 29.0 (TID 1345),executor.Executor,17/06/09,,Spark
1964,20:11:11,E9,INFO,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 20.0 in stage 29.0 (TID 1340). 2128 bytes result sent to driver,executor.Executor,17/06/09,,Spark
1965,20:11:11,E9,INFO,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 24.0 in stage 29.0 (TID 1344). 2128 bytes result sent to driver,executor.Executor,17/06/09,,Spark
1966,20:11:11,E11,INFO,Got assigned task <*>,Got assigned task 1346,executor.CoarseGrainedExecutorBackend,17/06/09,,Spark
1967,20:11:11,E24,INFO,Running task <*> in stage <*> (TID <*>),Running task 26.0 in stage 29.0 (TID 1346),executor.Executor,17/06/09,,Spark
1968,20:11:11,E11,INFO,Got assigned task <*>,Got assigned task 1347,executor.CoarseGrainedExecutorBackend,17/06/09,,Spark
1969,20:11:11,E24,INFO,Running task <*> in stage <*> (TID <*>),Running task 27.0 in stage 29.0 (TID 1347),executor.Executor,17/06/09,,Spark
1970,20:11:11,E11,INFO,Got assigned task <*>,Got assigned task 1348,executor.CoarseGrainedExecutorBackend,17/06/09,,Spark
1971,20:11:11,E10,INFO,Found block rdd_<*> locally,Found block rdd_42_25 locally,storage.BlockManager,17/06/09,,Spark
1972,20:11:11,E24,INFO,Running task <*> in stage <*> (TID <*>),Running task 28.0 in stage 29.0 (TID 1348),executor.Executor,17/06/09,,Spark
1973,20:11:11,E11,INFO,Got assigned task <*>,Got assigned task 1349,executor.CoarseGrainedExecutorBackend,17/06/09,,Spark
1974,20:11:11,E24,INFO,Running task <*> in stage <*> (TID <*>),Running task 29.0 in stage 29.0 (TID 1349),executor.Executor,17/06/09,,Spark
1975,20:11:11,E10,INFO,Found block rdd_<*> locally,Found block rdd_42_26 locally,storage.BlockManager,17/06/09,,Spark
1976,20:11:11,E10,INFO,Found block rdd_<*> locally,Found block rdd_42_28 locally,storage.BlockManager,17/06/09,,Spark
1977,20:11:11,E10,INFO,Found block rdd_<*> locally,Found block rdd_42_27 locally,storage.BlockManager,17/06/09,,Spark
1978,20:11:11,E10,INFO,Found block rdd_<*> locally,Found block rdd_42_29 locally,storage.BlockManager,17/06/09,,Spark
1979,20:11:11,E35,INFO,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 23, init = 17, finish = 1",python.PythonRunner,17/06/09,,Spark
1980,20:11:11,E35,INFO,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 38, boot = 18, init = 20, finish = 0",python.PythonRunner,17/06/09,,Spark
1981,20:11:11,E35,INFO,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 18, init = 23, finish = 1",python.PythonRunner,17/06/09,,Spark
1982,20:11:11,E35,INFO,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 18, init = 20, finish = 1",python.PythonRunner,17/06/09,,Spark
1983,20:11:11,E9,INFO,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 25.0 in stage 29.0 (TID 1345). 2128 bytes result sent to driver,executor.Executor,17/06/09,,Spark
1984,20:11:11,E9,INFO,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 28.0 in stage 29.0 (TID 1348). 2128 bytes result sent to driver,executor.Executor,17/06/09,,Spark
1985,20:11:11,E9,INFO,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 27.0 in stage 29.0 (TID 1347). 2128 bytes result sent to driver,executor.Executor,17/06/09,,Spark
1986,20:11:11,E9,INFO,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 26.0 in stage 29.0 (TID 1346). 2128 bytes result sent to driver,executor.Executor,17/06/09,,Spark
1987,20:11:11,E11,INFO,Got assigned task <*>,Got assigned task 1350,executor.CoarseGrainedExecutorBackend,17/06/09,,Spark
1988,20:11:11,E24,INFO,Running task <*> in stage <*> (TID <*>),Running task 30.0 in stage 29.0 (TID 1350),executor.Executor,17/06/09,,Spark
1989,20:11:11,E35,INFO,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 43, boot = 14, init = 28, finish = 1",python.PythonRunner,17/06/09,,Spark
1990,20:11:11,E11,INFO,Got assigned task <*>,Got assigned task 1351,executor.CoarseGrainedExecutorBackend,17/06/09,,Spark
1991,20:11:11,E24,INFO,Running task <*> in stage <*> (TID <*>),Running task 31.0 in stage 29.0 (TID 1351),executor.Executor,17/06/09,,Spark
1992,20:11:11,E11,INFO,Got assigned task <*>,Got assigned task 1352,executor.CoarseGrainedExecutorBackend,17/06/09,,Spark
1993,20:11:11,E24,INFO,Running task <*> in stage <*> (TID <*>),Running task 32.0 in stage 29.0 (TID 1352),executor.Executor,17/06/09,,Spark
1994,20:11:11,E11,INFO,Got assigned task <*>,Got assigned task 1353,executor.CoarseGrainedExecutorBackend,17/06/09,,Spark
1995,20:11:11,E24,INFO,Running task <*> in stage <*> (TID <*>),Running task 33.0 in stage 29.0 (TID 1353),executor.Executor,17/06/09,,Spark
1996,20:11:11,E10,INFO,Found block rdd_<*> locally,Found block rdd_42_30 locally,storage.BlockManager,17/06/09,,Spark
1997,20:11:11,E9,INFO,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 29.0 in stage 29.0 (TID 1349). 2128 bytes result sent to driver,executor.Executor,17/06/09,,Spark
1998,20:11:11,E11,INFO,Got assigned task <*>,Got assigned task 1354,executor.CoarseGrainedExecutorBackend,17/06/09,,Spark
1999,20:11:11,E24,INFO,Running task <*> in stage <*> (TID <*>),Running task 34.0 in stage 29.0 (TID 1354),executor.Executor,17/06/09,,Spark
2000,20:11:11,E10,INFO,Found block rdd_<*> locally,Found block rdd_42_32 locally,storage.BlockManager,17/06/09,,Spark
1,04:30:30,E23,Info,Loaded Servicing Stack <*> with Core: <*>\cbscore.dll,Loaded Servicing Stack v6.1.7601.23505 with Core: C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\cbscore.dll,CBS,2016-09-28,,Windows
2,04:30:31,E13,Info,<*>@<*>/<*>/<*>:<*>:<*>:<*>.<*> WcpInitialize (wcp.dll version <*>) called (stack @<*>),00000001@2016/9/27:20:30:31.455 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed806eb5d @0x7fef9fb9b6d @0x7fef9f8358f @0xff83e97c @0xff83d799 @0xff83db2f),CSI,2016-09-28,,Windows
3,04:30:31,E13,Info,<*>@<*>/<*>/<*>:<*>:<*>:<*>.<*> WcpInitialize (wcp.dll version <*>) called (stack @<*>),00000002@2016/9/27:20:30:31.458 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed806eb5d @0x7fefa006ade @0x7fef9fd2984 @0x7fef9f83665 @0xff83e97c @0xff83d799),CSI,2016-09-28,,Windows
4,04:30:31,E13,Info,<*>@<*>/<*>/<*>:<*>:<*>:<*>.<*> WcpInitialize (wcp.dll version <*>) called (stack @<*>),00000003@2016/9/27:20:30:31.458 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed806eb5d @0x7fefa1c8728 @0x7fefa1c8856 @0xff83e474 @0xff83d7de @0xff83db2f),CSI,2016-09-28,,Windows
5,04:30:31,E17,Info,Ending TrustedInstaller initialization.,Ending TrustedInstaller initialization.,CBS,2016-09-28,,Windows
6,04:30:31,E44,Info,Starting the TrustedInstaller main loop.,Starting the TrustedInstaller main loop.,CBS,2016-09-28,,Windows
7,04:30:31,E48,Info,TrustedInstaller service starts successfully.,TrustedInstaller service starts successfully.,CBS,2016-09-28,,Windows
8,04:30:31,E40,Info,SQM: Initializing online with Windows opt-in: False,SQM: Initializing online with Windows opt-in: False,CBS,2016-09-28,,Windows
9,04:30:31,E37,Info,SQM: Cleaning up report files older than <*> days.,SQM: Cleaning up report files older than 10 days.,CBS,2016-09-28,,Windows
10,04:30:31,E42,Info,SQM: Requesting upload of all unsent reports.,SQM: Requesting upload of all unsent reports.,CBS,2016-09-28,,Windows
11,04:30:31,E39,Info,"SQM: Failed to start upload with file pattern: <*>, flags: <*> [HRESULT = <*> - E_FAIL]","SQM: Failed to start upload with file pattern: C:\Windows\servicing\sqm\*_std.sqm, flags: 0x2 [HRESULT = 0x80004005 - E_FAIL]",CBS,2016-09-28,,Windows
12,04:30:31,E38,Info,SQM: Failed to start standard sample upload. [HRESULT = <*> - E_FAIL],SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL],CBS,2016-09-28,,Windows
13,04:30:31,E41,Info,"SQM: Queued <*> file(s) for upload with pattern: <*>, flags: <*>","SQM: Queued 0 file(s) for upload with pattern: C:\Windows\servicing\sqm\*_all.sqm, flags: 0x6",CBS,2016-09-28,,Windows
14,04:30:31,E43,Info,SQM: Warning: Failed to upload all unsent reports. [HRESULT = <*> - E_FAIL],SQM: Warning: Failed to upload all unsent reports. [HRESULT = 0x80004005 - E_FAIL],CBS,2016-09-28,,Windows
15,04:30:31,E25,Info,"No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending.","No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending.",CBS,2016-09-28,,Windows
16,04:30:31,E26,Info,NonStart: Checking to ensure startup processing was not required.,NonStart: Checking to ensure startup processing was not required.,CBS,2016-09-28,,Windows
17,04:30:31,E5,Info,"<*> IAdvancedInstallerAwareStore_ResolvePendingTransactions (call <*>) (flags = <*>, progress = <*>, phase = <*>, pdwDisposition = @<*>","00000004 IAdvancedInstallerAwareStore_ResolvePendingTransactions (call 1) (flags = 00000004, progress = NULL, phase = 0, pdwDisposition = @0xb6fd90",CSI,2016-09-28,,Windows
18,04:30:31,E2,Info,"<*> Creating NT transaction (seq <*>), objectname [<*>]""(null)""","00000005 Creating NT transaction (seq 1), objectname [6]""(null)""",CSI,2016-09-28,,Windows
19,04:30:31,E1,Info,"<*> Created NT transaction (seq <*>) result <*>, handle @<*>","00000006 Created NT transaction (seq 1) result 0x00000000, handle @0x214",CSI,2016-09-28,,Windows
20,04:30:31,E3,Info,<*> CSI perf trace:,00000007@2016/9/27:20:30:31.462 CSI perf trace:,CSI,2016-09-28,,Windows
21,04:30:31,E27,Info,"NonStart: Success, startup processing not required as expected.","NonStart: Success, startup processing not required as expected.",CBS,2016-09-28,,Windows
22,04:30:31,E47,Info,Startup processing thread terminated normally,Startup processing thread terminated normally,CBS,2016-09-28,,Windows
23,04:30:31,E4,Info,<*> CSI Store <*> (<*>) initialized,00000008 CSI Store 4991456 (0x00000000004c29e0) initialized,CSI,2016-09-28,,Windows
24,04:30:31,E36,Info,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546173_4261722401 initialized by client WindowsUpdateAgent.,CBS,2016-09-28,,Windows
25,04:30:31,E36,Info,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546173_4262462443 initialized by client WindowsUpdateAgent.,CBS,2016-09-28,,Windows
26,04:30:31,E50,Info,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,CBS,2016-09-28,,Windows
27,04:30:31,E18,Info,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],CBS,2016-09-28,,Windows
28,04:30:31,E20,Info,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],CBS,2016-09-28,,Windows
29,04:30:31,E50,Info,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,CBS,2016-09-28,,Windows
30,04:30:31,E18,Info,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],CBS,2016-09-28,,Windows
31,04:30:31,E20,Info,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],CBS,2016-09-28,,Windows
32,04:30:31,E50,Info,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,CBS,2016-09-28,,Windows
33,04:30:31,E18,Info,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],CBS,2016-09-28,,Windows
34,04:30:31,E20,Info,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],CBS,2016-09-28,,Windows
35,04:30:31,E50,Info,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,CBS,2016-09-28,,Windows
36,04:30:31,E18,Info,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],CBS,2016-09-28,,Windows
37,04:30:31,E20,Info,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],CBS,2016-09-28,,Windows
38,04:30:31,E50,Info,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,CBS,2016-09-28,,Windows
39,04:30:31,E50,Info,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,CBS,2016-09-28,,Windows
40,04:30:31,E18,Info,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],CBS,2016-09-28,,Windows
41,04:30:31,E20,Info,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],CBS,2016-09-28,,Windows
42,04:30:31,E50,Info,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,CBS,2016-09-28,,Windows
43,04:30:31,E18,Info,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],CBS,2016-09-28,,Windows
44,04:30:31,E20,Info,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],CBS,2016-09-28,,Windows
